method,indicator,unit,producing_sector_group,value
Water Consumption Blue - Electricity,Water Consumption Blue - Electricity,Mm3,Textile,9.817983697003525e-05
Water Consumption Blue - Electricity,Water Consumption Blue - Electricity,Mm3,Transport,0.003507371322360926
Water Consumption Blue - Electricity,Water Consumption Blue - Electricity,Mm3,Transport Equipment,0.00014577256527360815
Water Consumption Blue - Electricity,Water Consumption Blue - Electricity,Mm3,Waste management and disposal,0.00453563676217667
Water Consumption Blue - Livestock,Water Consumption Blue - Livestock,Mm3,Chemical,0.0004427185318855409
Water Consumption Blue - Livestock,Water Consumption Blue - Livestock,Mm3,Coal and Petroleum,0.0013591628285380768
Water Consumption Blue - Livestock,Water Consumption Blue - Livestock,Mm3,Construction,1.2979823085282566e-05
Water Consumption Blue - Livestock,Water Consumption Blue - Livestock,Mm3,"Electrical, electronic and measuring equipment",1.3997519034380025e-05
Water Consumption Blue - Livestock,Water Consumption Blue - Livestock,Mm3,Electricity,4.251778450398687e-06
Water Consumption Blue - Livestock,Water Consumption Blue - Livestock,Mm3,Food and catering,3.586239945583174
Water Consumption Blue - Livestock,Water Consumption Blue - Livestock,Mm3,Furniture and timber,0.0001674790754397546
Water Consumption Blue - Livestock,Water Consumption Blue - Livestock,Mm3,General and special Machinery,4.404116921116045e-06
Water Consumption Blue - Livestock,Water Consumption Blue - Livestock,Mm3,Metal Products,0.0004240671753144007
Water Consumption Blue - Livestock,Water Consumption Blue - Livestock,Mm3,Minerals and Metals,8.816769418772671e-05
Water Consumption Blue - Livestock,Water Consumption Blue - Livestock,Mm3,Natural gas and gaseous fuels,7.817851948249054e-05
Water Consumption Blue - Livestock,Water Consumption Blue - Livestock,Mm3,Non-metallic mineral products,1.1108371594089283e-05
Water Consumption Blue - Livestock,Water Consumption Blue - Livestock,Mm3,Paper Products,4.804573153860486e-06
Water Consumption Blue - Livestock,Water Consumption Blue - Livestock,Mm3,Services,0.0031478658540147206
Water Consumption Blue - Livestock,Water Consumption Blue - Livestock,Mm3,"Steam, hot water supply and water distribution",2.7683371063365067e-06
Water Consumption Blue - Livestock,Water Consumption Blue - Livestock,Mm3,Textile,0.0011471305426391796
Water Consumption Blue - Livestock,Water Consumption Blue - Livestock,Mm3,Transport,0.00017789675805299226
Water Consumption Blue - Livestock,Water Consumption Blue - Livestock,Mm3,Transport Equipment,8.17414608473308e-06
Water Consumption Blue - Livestock,Water Consumption Blue - Livestock,Mm3,Waste management and disposal,6.490589890101061e-05
Water Consumption Blue - Manufacturing,Water Consumption Blue - Manufacturing,Mm3,Chemical,7.277418826344481
Water Consumption Blue - Manufacturing,Water Consumption Blue - Manufacturing,Mm3,Coal and Petroleum,0.05462117915136666
Water Consumption Blue - Manufacturing,Water Consumption Blue - Manufacturing,Mm3,Construction,0.0009548518577674089
Water Consumption Blue - Manufacturing,Water Consumption Blue - Manufacturing,Mm3,"Electrical, electronic and measuring equipment",0.3216221837579309
Water Consumption Blue - Manufacturing,Water Consumption Blue - Manufacturing,Mm3,Electricity,0.004833450348492536
Water Consumption Blue - Manufacturing,Water Consumption Blue - Manufacturing,Mm3,Food and catering,1.3505105345741015
Water Consumption Blue - Manufacturing,Water Consumption Blue - Manufacturing,Mm3,Furniture and timber,0.07507350977399503
Water Consumption Blue - Manufacturing,Water Consumption Blue - Manufacturing,Mm3,General and special Machinery,0.14735929462891253
Water Consumption Blue - Manufacturing,Water Consumption Blue - Manufacturing,Mm3,Metal Products,0.9389890979514505
Water Consumption Blue - Manufacturing,Water Consumption Blue - Manufacturing,Mm3,Minerals and Metals,0.028516341826596396
Water Consumption Blue - Manufacturing,Water Consumption Blue - Manufacturing,Mm3,Natural gas and gaseous fuels,0.004305418671512526
Water Consumption Blue - Manufacturing,Water Consumption Blue - Manufacturing,Mm3,Non-metallic mineral products,0.12297350046287689
Water Consumption Blue - Manufacturing,Water Consumption Blue - Manufacturing,Mm3,Paper Products,0.4620254567465972
Water Consumption Blue - Manufacturing,Water Consumption Blue - Manufacturing,Mm3,Services,0.23172583204087907
Water Consumption Blue - Manufacturing,Water Consumption Blue - Manufacturing,Mm3,"Steam, hot water supply and water distribution",0.003147246023515235
Water Consumption Blue - Manufacturing,Water Consumption Blue - Manufacturing,Mm3,Textile,0.23915701426172953
Water Consumption Blue - Manufacturing,Water Consumption Blue - Manufacturing,Mm3,Transport,0.011493456810652447
Water Consumption Blue - Manufacturing,Water Consumption Blue - Manufacturing,Mm3,Transport Equipment,0.009963087379472182
Water Consumption Blue - Manufacturing,Water Consumption Blue - Manufacturing,Mm3,Waste management and disposal,0.007036706026300445
Water Consumption Blue - Total,Water Consumption Blue - Total,Mm3,Chemical,7.3219899245034155
Water Consumption Blue - Total,Water Consumption Blue - Total,Mm3,Coal and Petroleum,0.06009507562347195
Water Consumption Blue - Total,Water Consumption Blue - Total,Mm3,Construction,0.0030605738210032927
Water Consumption Blue - Total,Water Consumption Blue - Total,Mm3,"Electrical, electronic and measuring equipment",0.3221359167582773
Water Consumption Blue - Total,Water Consumption Blue - Total,Mm3,Electricity,3.5872214791113084
Water Consumption Blue - Total,Water Consumption Blue - Total,Mm3,Food and catering,81.46561644401419
Water Consumption Blue - Total,Water Consumption Blue - Total,Mm3,Furniture and timber,0.07694505636147116
Water Consumption Blue - Total,Water Consumption Blue - Total,Mm3,General and special Machinery,0.14784892686760523
Water Consumption Blue - Total,Water Consumption Blue - Total,Mm3,Metal Products,0.946450361055863
Water Consumption Blue - Total,Water Consumption Blue - Total,Mm3,Minerals and Metals,0.03369381697803367
Water Consumption Blue - Total,Water Consumption Blue - Total,Mm3,Natural gas and gaseous fuels,0.006688053223221829
Water Consumption Blue - Total,Water Consumption Blue - Total,Mm3,Non-metallic mineral products,0.1233165021188898
Water Consumption Blue - Total,Water Consumption Blue - Total,Mm3,Paper Products,0.4649447499846182
Water Consumption Blue - Total,Water Consumption Blue - Total,Mm3,Services,0.3703590251016286
Water Consumption Blue - Total,Water Consumption Blue - Total,Mm3,"Steam, hot water supply and water distribution",0.004884111291194089
Water Consumption Blue - Total,Water Consumption Blue - Total,Mm3,Textile,0.33083983347011503
Water Consumption Blue - Total,Water Consumption Blue - Total,Mm3,Transport,0.03466229876483385
Water Consumption Blue - Total,Water Consumption Blue - Total,Mm3,Transport Equipment,0.01036611772241837
Water Consumption Blue - Total,Water Consumption Blue - Total,Mm3,Waste management and disposal,0.016234808792120917
Water Consumption Green - Agriculture,Water Consumption Green - Agriculture,Mm3,Chemical,0.04339172238461702
Water Consumption Green - Agriculture,Water Consumption Green - Agriculture,Mm3,Coal and Petroleum,0.02108553714652898
Water Consumption Green - Agriculture,Water Consumption Green - Agriculture,Mm3,Construction,0.01250890752530323
Water Consumption Green - Agriculture,Water Consumption Green - Agriculture,Mm3,"Electrical, electronic and measuring equipment",0.0025692467534272514
Water Consumption Green - Agriculture,Water Consumption Green - Agriculture,Mm3,Electricity,0.005216063536664361
Water Consumption Green - Agriculture,Water Consumption Green - Agriculture,Mm3,Food and catering,689.6357940900392
Water Consumption Green - Agriculture,Water Consumption Green - Agriculture,Mm3,Furniture and timber,0.012231752636587077
Water Consumption Green - Agriculture,Water Consumption Green - Agriculture,Mm3,General and special Machinery,0.0025786163954884173
Water Consumption Green - Agriculture,Water Consumption Green - Agriculture,Mm3,Metal Products,0.19951026257548987
Water Consumption Green - Agriculture,Water Consumption Green - Agriculture,Mm3,Minerals and Metals,0.050352841078960243
Water Consumption Green - Agriculture,Water Consumption Green - Agriculture,Mm3,Natural gas and gaseous fuels,0.006793633758740691
Water Consumption Green - Agriculture,Water Consumption Green - Agriculture,Mm3,Non-metallic mineral products,0.0007545007468173677
Water Consumption Green - Agriculture,Water Consumption Green - Agriculture,Mm3,Paper Products,0.008951935698511508
Water Consumption Green - Agriculture,Water Consumption Green - Agriculture,Mm3,Services,1.6344717157885984
Water Consumption Green - Agriculture,Water Consumption Green - Agriculture,Mm3,"Steam, hot water supply and water distribution",0.009002415776450294
Water Consumption Green - Agriculture,Water Consumption Green - Agriculture,Mm3,Textile,2.1794910781440073
Water Consumption Green - Agriculture,Water Consumption Green - Agriculture,Mm3,Transport,0.11266488264095192
Water Consumption Green - Agriculture,Water Consumption Green - Agriculture,Mm3,Transport Equipment,0.003439945040718987
Water Consumption Green - Agriculture,Water Consumption Green - Agriculture,Mm3,Waste management and disposal,0.025193140236636973
Water Withdrawal Blue - Electricity,Water Withdrawal Blue - Electricity,Mm3,Chemical,1.002409314030463
Water Withdrawal Blue - Electricity,Water Withdrawal Blue - Electricity,Mm3,Coal and Petroleum,0.13816184493431577
Water Withdrawal Blue - Electricity,Water Withdrawal Blue - Electricity,Mm3,Construction,0.0014979374729405942
Water Withdrawal Blue - Electricity,Water Withdrawal Blue - Electricity,Mm3,"Electrical, electronic and measuring equipment",0.014546000230275555
Water Withdrawal Blue - Electricity,Water Withdrawal Blue - Electricity,Mm3,Electricity,27.714330090668604
Water Withdrawal Blue - Electricity,Water Withdrawal Blue - Electricity,Mm3,Food and catering,0.3258255538817286
Water Withdrawal Blue - Electricity,Water Withdrawal Blue - Electricity,Mm3,Furniture and timber,0.00946794955421215
Water Withdrawal Blue - Electricity,Water Withdrawal Blue - Electricity,Mm3,General and special Machinery,0.01008098960703855
Water Withdrawal Blue - Electricity,Water Withdrawal Blue - Electricity,Mm3,Metal Products,0.27082790174740223
Water Withdrawal Blue - Electricity,Water Withdrawal Blue - Electricity,Mm3,Minerals and Metals,0.051202913021157884
Water Withdrawal Blue - Electricity,Water Withdrawal Blue - Electricity,Mm3,Natural gas and gaseous fuels,0.05412178387492719
Water Withdrawal Blue - Electricity,Water Withdrawal Blue - Electricity,Mm3,Non-metallic mineral products,0.012119313898894899
Water Withdrawal Blue - Electricity,Water Withdrawal Blue - Electricity,Mm3,Paper Products,0.08257333861373774
Water Withdrawal Blue - Electricity,Water Withdrawal Blue - Electricity,Mm3,Services,0.2356191922158109
Water Withdrawal Blue - Electricity,Water Withdrawal Blue - Electricity,Mm3,"Steam, hot water supply and water distribution",0.03458899615049959
Water Withdrawal Blue - Electricity,Water Withdrawal Blue - Electricity,Mm3,Textile,0.006645726906807087
Water Withdrawal Blue - Electricity,Water Withdrawal Blue - Electricity,Mm3,Transport,0.24752663684078666
Water Withdrawal Blue - Electricity,Water Withdrawal Blue - Electricity,Mm3,Transport Equipment,0.007916856466728694
Water Withdrawal Blue - Electricity,Water Withdrawal Blue - Electricity,Mm3,Waste management and disposal,0.03766328614359354
Water Withdrawal Blue - Manufacturing,Water Withdrawal Blue - Manufacturing,Mm3,Chemical,38.135501666306205
Water Withdrawal Blue - Manufacturing,Water Withdrawal Blue - Manufacturing,Mm3,Coal and Petroleum,0.31710395898213367
Water Withdrawal Blue - Manufacturing,Water Withdrawal Blue - Manufacturing,Mm3,Construction,0.005285649744106773
Water Withdrawal Blue - Manufacturing,Water Withdrawal Blue - Manufacturing,Mm3,"Electrical, electronic and measuring equipment",0.9377365600434966
Water Withdrawal Blue - Manufacturing,Water Withdrawal Blue - Manufacturing,Mm3,Electricity,0.031115194814039793
Water Withdrawal Blue - Manufacturing,Water Withdrawal Blue - Manufacturing,Mm3,Food and catering,8.19374862780763
Water Withdrawal Blue - Manufacturing,Water Withdrawal Blue - Manufacturing,Mm3,Furniture and timber,0.3467542369562089
Water Withdrawal Blue - Manufacturing,Water Withdrawal Blue - Manufacturing,Mm3,General and special Machinery,0.45992112796292284
Water Withdrawal Blue - Manufacturing,Water Withdrawal Blue - Manufacturing,Mm3,Metal Products,3.5360373887667476
Water Withdrawal Blue - Manufacturing,Water Withdrawal Blue - Manufacturing,Mm3,Minerals and Metals,0.1078714108086627
Water Withdrawal Blue - Manufacturing,Water Withdrawal Blue - Manufacturing,Mm3,Natural gas and gaseous fuels,0.025516108363228353
Water Withdrawal Blue - Manufacturing,Water Withdrawal Blue - Manufacturing,Mm3,Non-metallic mineral products,0.5367462989195599
Water Withdrawal Blue - Manufacturing,Water Withdrawal Blue - Manufacturing,Mm3,Paper Products,2.0749260519883124
Water Withdrawal Blue - Manufacturing,Water Withdrawal Blue - Manufacturing,Mm3,Services,0.9833687401118776
Water Withdrawal Blue - Manufacturing,Water Withdrawal Blue - Manufacturing,Mm3,"Steam, hot water supply and water distribution",0.020245547254616213
Water Withdrawal Blue - Manufacturing,Water Withdrawal Blue - Manufacturing,Mm3,Textile,1.3357431735857512
Water Withdrawal Blue - Manufacturing,Water Withdrawal Blue - Manufacturing,Mm3,Transport,0.06858884710355168
Water Withdrawal Blue - Manufacturing,Water Withdrawal Blue - Manufacturing,Mm3,Transport Equipment,0.050472816591082756
