time,c_dest,c_orig,nace_r2,na_item,unit,value
2021,DK,AR,C17,TOTAL,THS_T,0.174
2021,DK,AT,C17,TOTAL,THS_T,7.158
2021,DK,AU,C17,TOTAL,THS_T,0.21
2021,DK,BE,C17,TOTAL,THS_T,1.645
2021,DK,BG,C17,TOTAL,THS_T,0.352
2021,DK,BR,C17,TOTAL,THS_T,1.783
2021,DK,CA,C17,TOTAL,THS_T,1.352
2021,DK,CH,C17,TOTAL,THS_T,0.491
2021,DK,CN,C17,TOTAL,THS_T,30.044
2021,DK,CY,C17,TOTAL,THS_T,-0.008
2021,DK,CZ,C17,TOTAL,THS_T,2.888
2021,DK,DE,C17,TOTAL,THS_T,55.833
2021,DK,DK,C17,TOTAL,THS_T,14.776
2021,DK,EE,C17,TOTAL,THS_T,0.507
2021,DK,EL,C17,TOTAL,THS_T,0.115
2021,DK,ES,C17,TOTAL,THS_T,6.984
2021,DK,EU27_2020,C17,TOTAL,THS_T,165.34
2021,DK,EXT_EU27_2020,C17,TOTAL,THS_T,97.128
2021,DK,FI,C17,TOTAL,THS_T,14.436
2021,DK,FR,C17,TOTAL,THS_T,5.764
2021,DK,HR,C17,TOTAL,THS_T,0.074
2021,DK,HU,C17,TOTAL,THS_T,1.304
2021,DK,ID,C17,TOTAL,THS_T,1.816
2021,DK,IE,C17,TOTAL,THS_T,-0.014
2021,DK,IN,C17,TOTAL,THS_T,7.731
2021,DK,IT,C17,TOTAL,THS_T,10.751
2021,DK,JP,C17,TOTAL,THS_T,2.311
2021,DK,KR,C17,TOTAL,THS_T,1.416
2021,DK,LT,C17,TOTAL,THS_T,0.508
2021,DK,LU,C17,TOTAL,THS_T,-0.148
2021,DK,LV,C17,TOTAL,THS_T,0.052
2021,DK,MT,C17,TOTAL,THS_T,-0.002
2021,DK,MX,C17,TOTAL,THS_T,0.825
2021,DK,NL,C17,TOTAL,THS_T,4.469
2021,DK,NO,C17,TOTAL,THS_T,1.937
2021,DK,PL,C17,TOTAL,THS_T,17.449
2021,DK,PT,C17,TOTAL,THS_T,2.915
2021,DK,RO,C17,TOTAL,THS_T,0.818
2021,DK,RU,C17,TOTAL,THS_T,4.061
2021,DK,SA,C17,TOTAL,THS_T,0.3
2021,DK,SE,C17,TOTAL,THS_T,15.354
2021,DK,SI,C17,TOTAL,THS_T,0.671
2021,DK,SK,C17,TOTAL,THS_T,0.689
2021,DK,TR,C17,TOTAL,THS_T,1.907
2021,DK,UK,C17,TOTAL,THS_T,6.329
2021,DK,US,C17,TOTAL,THS_T,12.783
2021,DK,WORLD,C17,TOTAL,THS_T,262.468
2021,DK,WRL_REST,C17,TOTAL,THS_T,20.792
2021,DK,ZA,C17,TOTAL,THS_T,0.866
2021,DK,AR,C18,TOTAL,THS_T,0.031
