study,consuming_country_iso3,reference_year,purchased_country_iso3,purchased_country_name,purchased_world_region,purchased_sector_code,purchased_sector_name,purchased_sector_group,component_type,ghg_protocol_scope,indicator,unit,value,source
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,STEW,Re-processing of secondary steel into new steel,Metal Products,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.02721418312647906,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,PREM,Precious metals production,Metal Products,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.001462555340027368,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,PREW,Re-processing of secondary preciuos metals into new preciuos metals,Metal Products,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,ALUM,Aluminium production,Metal Products,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.005601641029311264,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,ALUW,Re-processing of secondary aluminium into new aluminium,Metal Products,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,LZTP,"Lead, zinc and tin production",Metal Products,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.0006261482431360541,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,LZTW,"Re-processing of secondary lead into new lead, zinc and tin",Metal Products,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,COPP,Copper production,Metal Products,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.002275304945308412,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,COPW,Re-processing of secondary copper into new copper,Metal Products,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,ONFM,Other non-ferrous metal production,Metal Products,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,4.647943333181574e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,ONFW,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,Metal Products,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,METC,Casting of metals,Metal Products,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.001331310198426248,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,FABM,"Manufacture of fabricated metal products, except machinery and equipment (28)",Metal Products,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.03603501434503195,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,MACH,Manufacture of machinery and equipment n.e.c. (29),General and special Machinery,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.07274440737706989,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,OFMA,Manufacture of office machinery and computers (30),General and special Machinery,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.01071011580731472,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,ELMA,Manufacture of electrical machinery and apparatus n.e.c. (31),"Electrical, electronic and measuring equipment",MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.01412446539240572,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,RATV,"Manufacture of radio, television and communication equipment and apparatus (32)","Electrical, electronic and measuring equipment",MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.01624599396511669,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,MEIN,"Manufacture of medical, precision and optical instruments, watches and clocks (33)","Electrical, electronic and measuring equipment",MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.458362037145669,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,MOTO,"Manufacture of motor vehicles, trailers and semi-trailers (34)",Transport Equipment,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.01000272375264816,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,OTRE,Manufacture of other transport equipment (35),Transport Equipment,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.0003776014836785147,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,FURN,Manufacture of furniture; manufacturing n.e.c. (36),Furniture and timber,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.006568965323452892,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,RYMS,Recycling of waste and scrap,Waste management and disposal,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.08082191638328876,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,BOTW,Recycling of bottles by direct reuse,Waste management and disposal,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,POWC,Production of electricity by coal,Electricity,MRIO supply-chain node,Scope 2,climate_change,kt CO2eq,0.00214813306877231,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,POWG,Production of electricity by gas,Electricity,MRIO supply-chain node,Scope 2,climate_change,kt CO2eq,0.001238435198158804,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,POWN,Production of electricity by nuclear,Electricity,MRIO supply-chain node,Scope 2,climate_change,kt CO2eq,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,POWH,Production of electricity by hydro,Electricity,MRIO supply-chain node,Scope 2,climate_change,kt CO2eq,9.42604739706023e-06,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,POWW,Production of electricity by wind,Electricity,MRIO supply-chain node,Scope 2,climate_change,kt CO2eq,6.598572166053122e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,POWP,Production of electricity by petroleum and other oil derivatives,Electricity,MRIO supply-chain node,Scope 2,climate_change,kt CO2eq,6.512700749775922e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,POWB,Production of electricity by biomass and waste,Electricity,MRIO supply-chain node,Scope 2,climate_change,kt CO2eq,6.848000562497688e-06,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,POWS,Production of electricity by solar photovoltaic,Electricity,MRIO supply-chain node,Scope 2,climate_change,kt CO2eq,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,POWE,Production of electricity by solar thermal,Electricity,MRIO supply-chain node,Scope 2,climate_change,kt CO2eq,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,POWO,"Production of electricity by tide, wave, ocean",Electricity,MRIO supply-chain node,Scope 2,climate_change,kt CO2eq,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,POWM,Production of electricity by Geothermal,Electricity,MRIO supply-chain node,Scope 2,climate_change,kt CO2eq,8.986250100006428e-06,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,POWZ,Production of electricity nec,Electricity,MRIO supply-chain node,Scope 2,climate_change,kt CO2eq,1.277056478991896e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,POWT,Transmission of electricity,Electricity,MRIO supply-chain node,Scope 2,climate_change,kt CO2eq,0.00110333220186192,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,POWD,Distribution and trade of electricity,Electricity,MRIO supply-chain node,Scope 2,climate_change,kt CO2eq,0.002758111002660505,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,GASD,Manufacture of gas; distribution of gaseous fuels through mains,Natural gas and gaseous fuels,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,1.916956005622881e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,HWAT,Steam and hot water supply,"Steam, hot water supply and water distribution",MRIO supply-chain node,Scope 2,climate_change,kt CO2eq,0.01487025498472035,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,WATR,"Collection, purification and distribution of water (41)","Steam, hot water supply and water distribution",MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,1.79598508607542e-09,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,CONS,Construction (45),Construction,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.02302999050353485,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,CONW,Re-processing of secondary construction material into aggregates,Construction,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,TDMO,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",Services,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.1182147711201481,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,TDFU,Retail sale of automotive fuel,Services,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.02216278450512623,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,TDWH,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",Services,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.003080268877159316,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,TDRT,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",Services,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.0009252719859251359,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,HORE,Hotels and restaurants (55),Food and catering,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,4.814367854913416,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,TRAI,Transport via railways,Transport,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.001504642810757254,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,TLND,Other land transport,Transport,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.04979940178972599,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,TPIP,Transport via pipelines,Transport,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.0006032993302870149,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,TWAS,Sea and coastal water transport,Transport,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.0007587948039211331,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,TWAI,Inland water transport,Transport,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,4.760731191677614e-05,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,TAIR,Air transport (62),Transport,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,1.411109665675892,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,TAUX,Supporting and auxiliary transport activities; activities of travel agencies (63),Services,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.0003907444405512856,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TUR,Turkey,Middle East,PTEL,Post and telecommunications (64),Services,MRIO supply-chain node,Scope 3,climate_change,kt CO2eq,0.01669571381042772,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#full (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
