study,consuming_country_iso3,reference_year,purchased_sector_code,component_type,purchased_sector_name,indicator,unit,value,source
steenmeijer_2022,NLD,2016,STEW,MRIO supply-chain node,Re-processing of secondary steel into new steel,material_extraction,kt,0.6618873331528008,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,STON,MRIO supply-chain node,Quarrying of stone,material_extraction,kt,112.0762399877521,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,SUGB,MRIO supply-chain node,"Cultivation of sugar cane, sugar beet",material_extraction,kt,0.9404070517883447,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,SUGR,MRIO supply-chain node,Sugar refining,material_extraction,kt,0.8256054724375386,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TAIR,MRIO supply-chain node,Air transport (62),material_extraction,kt,60.21669087406627,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TAUX,MRIO supply-chain node,Supporting and auxiliary transport activities; activities of travel agencies (63),material_extraction,kt,10.88960792413879,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TDFU,MRIO supply-chain node,Retail sale of automotive fuel,material_extraction,kt,1.114637322346264,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TDMO,MRIO supply-chain node,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",material_extraction,kt,27.53423280630514,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TDRT,MRIO supply-chain node,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",material_extraction,kt,11.5541620500404,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TDWH,MRIO supply-chain node,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",material_extraction,kt,166.9819671914024,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TEXT,MRIO supply-chain node,Manufacture of textiles (17),material_extraction,kt,61.0951344111827,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TLND,MRIO supply-chain node,Other land transport,material_extraction,kt,101.8318757793909,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TOBC,MRIO supply-chain node,Manufacture of tobacco products (16),material_extraction,kt,0.2882794742593341,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TPIP,MRIO supply-chain node,Transport via pipelines,material_extraction,kt,1.189962842452895,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TRAI,MRIO supply-chain node,Transport via railways,material_extraction,kt,8.055837134535892,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TWAI,MRIO supply-chain node,Inland water transport,material_extraction,kt,0.6349979628743868,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,TWAS,MRIO supply-chain node,Sea and coastal water transport,material_extraction,kt,2.691837957124934,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,VOIL,MRIO supply-chain node,Processing vegetable oils and fats,material_extraction,kt,6.08401289140209,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WASF,MRIO supply-chain node,"Waste water treatment, food",material_extraction,kt,0.1769982449363307,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WASO,MRIO supply-chain node,"Waste water treatment, other",material_extraction,kt,0.5631821086682052,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WATR,MRIO supply-chain node,"Collection, purification and distribution of water (41)",material_extraction,kt,11.8854497807578,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WHEA,MRIO supply-chain node,Cultivation of wheat,material_extraction,kt,6.278717659624704,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WOOD,MRIO supply-chain node,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",material_extraction,kt,5.921282308340799,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WOOL,MRIO supply-chain node,"Wool, silk-worm cocoons",material_extraction,kt,0.1014427902895278,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,WOOW,MRIO supply-chain node,Re-processing of secondary wood material into new wood material,material_extraction,kt,2.667342196939854,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,B_ANAE,bottom-up item,Emission from anesthetic gases,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,B_COMM,bottom-up item,Employee commute,material_extraction,kt,23.62,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,B_HEAL,bottom-up item,Direct impact from healthcare services,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,B_PMDI,bottom-up item,Emission from pMDI propellants,material_extraction,kt,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,B_VISI,bottom-up item,Patient and visitor travel,material_extraction,kt,18.5591,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,ALUM,MRIO supply-chain node,Aluminium production,blue_water_consumption,Mm3,0.02456170342902805,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,ALUO,MRIO supply-chain node,Mining of aluminium ores and concentrates,blue_water_consumption,Mm3,0.0110982886590725,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,ALUW,MRIO supply-chain node,Re-processing of secondary aluminium into new aluminium,blue_water_consumption,Mm3,0.001512558406709684,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,ASHW,MRIO supply-chain node,Re-processing of ash into clinker,blue_water_consumption,Mm3,0.002049176750988312,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BEVR,MRIO supply-chain node,Manufacture of beverages,blue_water_consumption,Mm3,2.683016531844483,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BIOF,MRIO supply-chain node,"Biogasification of food waste, incl. land application",blue_water_consumption,Mm3,0.00583469008842473,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BIOP,MRIO supply-chain node,"Biogasification of paper, incl. land application",blue_water_consumption,Mm3,0.0008500608954939669,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BIOS,MRIO supply-chain node,"Biogasification of sewage slugde, incl. land application",blue_water_consumption,Mm3,0.02795872329499045,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BOTW,MRIO supply-chain node,Recycling of bottles by direct reuse,blue_water_consumption,Mm3,0.002054035448644243,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,BRIK,MRIO supply-chain node,"Manufacture of bricks, tiles and construction products, in baked clay",blue_water_consumption,Mm3,0.0329885226756589,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,CATL,MRIO supply-chain node,Cattle farming,blue_water_consumption,Mm3,0.298016751307164,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,CHEM,MRIO supply-chain node,Chemicals nec,blue_water_consumption,Mm3,242.6840300755562,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,CHMF,MRIO supply-chain node,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",blue_water_consumption,Mm3,0.1483474689766657,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,CMNT,MRIO supply-chain node,"Manufacture of cement, lime and plaster",blue_water_consumption,Mm3,0.01351273337461601,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,COAL,MRIO supply-chain node,Mining of coal and lignite; extraction of peat (10),blue_water_consumption,Mm3,0.00288580425370091,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,COIL,MRIO supply-chain node,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",blue_water_consumption,Mm3,0.03647632231279416,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,COKE,MRIO supply-chain node,Manufacture of coke oven products,blue_water_consumption,Mm3,0.136237264828271,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,COMF,MRIO supply-chain node,"Composting of food waste, incl. land application",blue_water_consumption,Mm3,0.1904589822598183,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,COMP,MRIO supply-chain node,Computer and related activities (72),blue_water_consumption,Mm3,0.3212297349180255,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,COMW,MRIO supply-chain node,"Composting of paper and wood, incl. land application",blue_water_consumption,Mm3,1.29980178755498e-06,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,CONS,MRIO supply-chain node,Construction (45),blue_water_consumption,Mm3,1.782283666165627,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,CONW,MRIO supply-chain node,Re-processing of secondary construction material into aggregates,blue_water_consumption,Mm3,0.001212652062151196,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,COPO,MRIO supply-chain node,Mining of copper ores and concentrates,blue_water_consumption,Mm3,0.4869000898618752,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,COPP,MRIO supply-chain node,Copper production,blue_water_consumption,Mm3,0.01700794246151475,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,COPW,MRIO supply-chain node,Re-processing of secondary copper into new copper,blue_water_consumption,Mm3,0.0004487958050726448,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,CRMC,MRIO supply-chain node,Manufacture of ceramic goods,blue_water_consumption,Mm3,0.07855649457376283,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,DAIR,MRIO supply-chain node,Processing of dairy products,blue_water_consumption,Mm3,1.381772840925616,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,EDUC,MRIO supply-chain node,Education (80),blue_water_consumption,Mm3,0.2545355382472883,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,ELMA,MRIO supply-chain node,Manufacture of electrical machinery and apparatus n.e.c. (31),blue_water_consumption,Mm3,0.2671130271817522,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,EXTO,MRIO supply-chain node,Extra-territorial organizations and bodies,blue_water_consumption,Mm3,0.0,archive/rivm_steenmeijer_2022/output/ContributionAnalysis.xlsx#allsec (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
