study,consuming_country_iso3,reference_year,purchased_country_name,purchased_sector_group,Total (MEUR),indicator,unit,value,source
steenmeijer_2022,NLD,2016,Cyprus,"Steam, hot water supply and water distribution",3.46963201774118e-06,waste_generation,kt per M.EUR,0.0007873114539478336,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Textile,0.0001576842954878477,waste_generation,kt per M.EUR,0.03811399895894872,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Transport,0.148612389700095,waste_generation,kt per M.EUR,0.07800583364558034,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Transport Equipment,3.443571865729072e-05,waste_generation,kt per M.EUR,0.1036049521100953,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Cyprus,Waste management and disposal,0.02275818362606729,waste_generation,kt per M.EUR,0.05548516858329241,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Chemical,28.09286571974562,waste_generation,kt per M.EUR,0.1222357094472313,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Coal and Petroleum,0.04329123994839178,waste_generation,kt per M.EUR,0.09971697103048771,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Construction,0.0760014510961346,waste_generation,kt per M.EUR,0.149007429453631,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,"Electrical, electronic and measuring equipment",9.735389707758554,waste_generation,kt per M.EUR,0.09524080022304396,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Electricity,0.04620439321134712,waste_generation,kt per M.EUR,0.1168132605718275,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Food and catering,4.288898764257906,waste_generation,kt per M.EUR,0.2204100133098784,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Furniture and timber,0.2389681364302639,waste_generation,kt per M.EUR,0.08965117928951073,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,General and special Machinery,4.890454075972669,waste_generation,kt per M.EUR,0.1655736935935246,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Metal Products,0.2942052440853544,waste_generation,kt per M.EUR,0.2932502187846938,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Minerals and Metals,0.04228724942372837,waste_generation,kt per M.EUR,0.06663257611617063,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Natural gas and gaseous fuels,0.003398946311171989,waste_generation,kt per M.EUR,0.1796207800409829,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Non-metallic mineral products,0.3862390060814435,waste_generation,kt per M.EUR,0.08855935953835911,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Paper Products,3.362506213540058,waste_generation,kt per M.EUR,0.181774899797004,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Services,3.686682922409118,waste_generation,kt per M.EUR,0.041396851446771,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,"Steam, hot water supply and water distribution",0.02292930634245859,waste_generation,kt per M.EUR,0.3114223468310005,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Textile,0.6926625476020869,waste_generation,kt per M.EUR,0.07929138054491788,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Transport,1.476113746337066,waste_generation,kt per M.EUR,0.04404804828029518,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Transport Equipment,0.2780019727990758,waste_generation,kt per M.EUR,0.1304938182104133,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Czech Republic,Waste management and disposal,0.09740620702968131,waste_generation,kt per M.EUR,0.2761444095636343,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Denmark,Chemical,7.285349109629928,waste_generation,kt per M.EUR,0.04191915225188868,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Denmark,Coal and Petroleum,0.04094535901895983,waste_generation,kt per M.EUR,0.03663674326908888,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Denmark,Construction,1.231144765618501,waste_generation,kt per M.EUR,0.05452633237823023,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Denmark,"Electrical, electronic and measuring equipment",23.65206326268358,waste_generation,kt per M.EUR,0.01710952536887178,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Denmark,Electricity,2.242551356013129e-05,waste_generation,kt per M.EUR,0.009049362662049735,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Denmark,Food and catering,12.8561693748056,waste_generation,kt per M.EUR,0.2269185048308207,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Denmark,Furniture and timber,0.3483889396374845,waste_generation,kt per M.EUR,0.05662102303408658,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Denmark,General and special Machinery,1.039738862717569,waste_generation,kt per M.EUR,0.0820592019951311,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Denmark,Metal Products,0.3903198129761916,waste_generation,kt per M.EUR,0.113621514077702,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Denmark,Minerals and Metals,0.005067690397911206,waste_generation,kt per M.EUR,0.009776400289851868,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Denmark,Natural gas and gaseous fuels,0.5203043392077675,waste_generation,kt per M.EUR,0.0005261879585941324,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Denmark,Non-metallic mineral products,0.2279869174757804,waste_generation,kt per M.EUR,0.03653538408125871,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Denmark,Paper Products,0.3224070488009601,waste_generation,kt per M.EUR,0.02727534713352701,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Denmark,Services,7.955746260439872,waste_generation,kt per M.EUR,0.01314000840417595,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Denmark,"Steam, hot water supply and water distribution",1.978832604759821e-05,waste_generation,kt per M.EUR,0.5662584481024364,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Denmark,Textile,1.097482303397134,waste_generation,kt per M.EUR,0.007235311182271419,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Denmark,Transport,2.865117283429848,waste_generation,kt per M.EUR,0.02344008306459793,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Denmark,Transport Equipment,0.002285049597059424,waste_generation,kt per M.EUR,0.08927264164660487,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Denmark,Waste management and disposal,0.2430932170703976,waste_generation,kt per M.EUR,0.4855738393441763,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Estonia,Chemical,0.05424881777305198,waste_generation,kt per M.EUR,0.1147984421872593,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Estonia,Coal and Petroleum,0.00139261852034165,waste_generation,kt per M.EUR,0.03624122795286845,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Estonia,Construction,0.047195781042464,waste_generation,kt per M.EUR,0.09738517379349014,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Estonia,"Electrical, electronic and measuring equipment",0.1874374385694264,waste_generation,kt per M.EUR,0.1238253322053808,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Estonia,Electricity,0.005951608879508154,waste_generation,kt per M.EUR,0.3231376948352024,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Estonia,Food and catering,1.380191471724086,waste_generation,kt per M.EUR,0.2740269334536903,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Estonia,Furniture and timber,0.2371351742292881,waste_generation,kt per M.EUR,0.1104041771418871,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Estonia,General and special Machinery,0.01297351824089029,waste_generation,kt per M.EUR,0.1127178951530636,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Estonia,Metal Products,0.01454362254416853,waste_generation,kt per M.EUR,0.3449007269841858,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Estonia,Minerals and Metals,0.006391759311401427,waste_generation,kt per M.EUR,0.04411680508277166,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Estonia,Natural gas and gaseous fuels,0.001604593804505042,waste_generation,kt per M.EUR,0.05036231300189551,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Estonia,Non-metallic mineral products,0.005909990122284899,waste_generation,kt per M.EUR,0.1418389137356354,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Estonia,Paper Products,0.5238855367621068,waste_generation,kt per M.EUR,0.1288436077999116,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Estonia,Services,1.102786113024635,waste_generation,kt per M.EUR,0.02413497912286383,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Estonia,"Steam, hot water supply and water distribution",0.002660441286243116,waste_generation,kt per M.EUR,0.1816282731575631,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Estonia,Textile,0.04350378284551187,waste_generation,kt per M.EUR,0.09726840690344582,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Estonia,Transport,0.2959092672343655,waste_generation,kt per M.EUR,0.06738039344301763,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Estonia,Transport Equipment,0.001099726437187911,waste_generation,kt per M.EUR,0.1232612905662608,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Estonia,Waste management and disposal,0.01496683304670821,waste_generation,kt per M.EUR,0.2250558362288361,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Finland,Chemical,2.224214699512085,waste_generation,kt per M.EUR,0.12350892187892,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Finland,Coal and Petroleum,0.04043402759811816,waste_generation,kt per M.EUR,0.3504389389683567,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Finland,Construction,0.05261084158008424,waste_generation,kt per M.EUR,0.1357545807584756,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Finland,"Electrical, electronic and measuring equipment",4.924379148399552,waste_generation,kt per M.EUR,0.07543938004302245,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Finland,Electricity,0.001401770839496191,waste_generation,kt per M.EUR,0.3811159026256172,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Finland,Food and catering,2.353290842147547,waste_generation,kt per M.EUR,0.1065303934512575,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Finland,Furniture and timber,0.4094377618495914,waste_generation,kt per M.EUR,0.07169345634189046,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Finland,General and special Machinery,0.5513601014766271,waste_generation,kt per M.EUR,0.1773074119917361,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Finland,Metal Products,0.07170897355636302,waste_generation,kt per M.EUR,0.6070170907336686,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Finland,Minerals and Metals,0.02028364440110829,waste_generation,kt per M.EUR,0.7262019578225568,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Finland,Natural gas and gaseous fuels,7.919614630170987e-06,waste_generation,kt per M.EUR,0.2235394067638446,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Finland,Non-metallic mineral products,0.1313095590640114,waste_generation,kt per M.EUR,0.168624434583782,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Finland,Paper Products,4.794545916314787,waste_generation,kt per M.EUR,0.6264019996037528,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Finland,Services,4.45851340723846,waste_generation,kt per M.EUR,0.02881434609777512,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Finland,"Steam, hot water supply and water distribution",0.0008083720600321967,waste_generation,kt per M.EUR,5.786045515765903,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Finland,Textile,0.06633178276298027,waste_generation,kt per M.EUR,0.07663318641551498,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Finland,Transport,0.6334394181514106,waste_generation,kt per M.EUR,0.04564807623092143,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Finland,Transport Equipment,0.02329286738667821,waste_generation,kt per M.EUR,0.2274050633058432,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Finland,Waste management and disposal,0.2502281141890216,waste_generation,kt per M.EUR,0.2500406445217641,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,France,Chemical,16.55648751137425,waste_generation,kt per M.EUR,0.04733546286939656,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,France,Coal and Petroleum,0.1369136553240045,waste_generation,kt per M.EUR,0.05644546897766623,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,France,Construction,0.4294992470588553,waste_generation,kt per M.EUR,0.09739190028051935,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,France,"Electrical, electronic and measuring equipment",275.6316986823183,waste_generation,kt per M.EUR,0.06113161033998486,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,France,Food and catering,61.28954107545374,waste_generation,kt per M.EUR,0.1024889095915844,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,France,Furniture and timber,0.6110552712540486,waste_generation,kt per M.EUR,0.05619945870823987,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,France,General and special Machinery,4.999579369341488,waste_generation,kt per M.EUR,0.05120433762004447,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,France,Metal Products,0.158480818820231,waste_generation,kt per M.EUR,0.1550502532287422,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,France,Natural gas and gaseous fuels,4.37069320058908e-05,waste_generation,kt per M.EUR,0.03075700052368653,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,France,Non-metallic mineral products,3.84603568458849,waste_generation,kt per M.EUR,0.04499949094837292,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,France,Paper Products,17.65800532453369,waste_generation,kt per M.EUR,0.09049931980118366,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,France,Services,39.13647039374747,waste_generation,kt per M.EUR,0.01226316627768932,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,France,Textile,1.668517461347611,waste_generation,kt per M.EUR,0.06860269502766433,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,France,Transport,11.74614619905247,waste_generation,kt per M.EUR,0.01121850298960336,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,France,Waste management and disposal,0.1969684100718256,waste_generation,kt per M.EUR,0.1027565391372732,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Germany,Chemical,103.0579502216707,waste_generation,kt per M.EUR,0.0538673970877057,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Germany,Coal and Petroleum,0.5221844186967923,waste_generation,kt per M.EUR,0.08851772719440479,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Germany,Construction,2.903114255381294,waste_generation,kt per M.EUR,0.1392761733091178,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Germany,"Electrical, electronic and measuring equipment",538.622102503215,waste_generation,kt per M.EUR,0.04417605001636846,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Germany,Electricity,0.3786057642698906,waste_generation,kt per M.EUR,0.1236257694049554,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Germany,Food and catering,100.1768108316612,waste_generation,kt per M.EUR,0.2831224976208624,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Germany,Furniture and timber,4.545325945543839,waste_generation,kt per M.EUR,0.05421033322600589,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Germany,General and special Machinery,39.45138541503934,waste_generation,kt per M.EUR,0.08939349689016848,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Germany,Metal Products,4.465928075893689,waste_generation,kt per M.EUR,0.2254869494828412,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
steenmeijer_2022,NLD,2016,Germany,Minerals and Metals,1.398525833720405,waste_generation,kt per M.EUR,0.0188074586861919,archive/rivm_steenmeijer_2022/output/Intensities.xlsx#aggsec_aggreg (upstream https://github.com/rivm-syso/envr-footprint-healthcare)
