scope,consuming_country_iso3,model,analysis_year,indicator,unit,producing_country_iso3,producing_country_name,producing_world_region,producing_sector_code,producing_sector_name,producing_sector_group,value
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,CAN,Canada,America,A_ONFM,Other non-ferrous metal production,Metal Products,2.914058936720941e-08
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,CAN,Canada,America,A_FABM,"Manufacture of fabricated metal products, except machinery and equipment (28)",Metal Products,0.005825159575393209
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,CAN,Canada,America,A_OFMA,Manufacture of office machinery and computers (30),General and special Machinery,0.00018916858627633063
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,CAN,Canada,America,A_ELMA,Manufacture of electrical machinery and apparatus n.e.c. (31),"Electrical, electronic and measuring equipment",0.0007391604775179177
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,CAN,Canada,America,A_RATV,"Manufacture of radio, television and communication equipment and apparatus (32)","Electrical, electronic and measuring equipment",0.0009405024177537489
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,CAN,Canada,America,A_MEIN,"Manufacture of medical, precision and optical instruments, watches and clocks (33)","Electrical, electronic and measuring equipment",0.0002619359859980889
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,CAN,Canada,America,A_MOTO,"Manufacture of motor vehicles, trailers and semi-trailers (34)",Transport Equipment,4.275401675225519e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,CAN,Canada,America,A_OTRE,Manufacture of other transport equipment (35),Transport Equipment,3.1540826098452455e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,CAN,Canada,America,A_FURN,Manufacture of furniture; manufacturing n.e.c. (36),Furniture and timber,0.0006311460167805166
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,CAN,Canada,America,A_POWC,Production of electricity by coal,Electricity,0.023960051906831065
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,CAN,Canada,America,A_POWG,Production of electricity by gas,Electricity,0.0049528026199416614
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,CAN,Canada,America,A_POWN,Production of electricity by nuclear,Electricity,0.09533563732297519
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,CAN,Canada,America,A_POWP,Production of electricity by petroleum and other oil derivatives,Electricity,0.0003491241409724564
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,CAN,Canada,America,A_POWB,Production of electricity by biomass and waste,Electricity,0.00043255004451407534
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_PARI,Cultivation of paddy rice,Food and catering,0.26476757377039567
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_OCER,Cultivation of cereal grains nec,Food and catering,5.493040137215068e-06
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_FVEG,"Cultivation of vegetables, fruit, nuts",Food and catering,0.026016449661855585
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_OILS,Cultivation of oil seeds,Food and catering,0.002358596049081361
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_OTCR,Cultivation of crops nec,Food and catering,0.0022408152847139366
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_PLTR,Poultry farming,Food and catering,6.302426301317259e-07
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_PCAT,Processing of meat cattle,Food and catering,6.869886553504649e-06
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_PPIG,Processing of meat pigs,Food and catering,0.0001736324690242723
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_PPLT,Processing of meat poultry,Food and catering,0.00014683121537506107
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_POME,Production of meat products nec,Food and catering,6.039637688538315e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_VOIL,Processing vegetable oils and fats,Food and catering,0.003652024869916268
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_DAIR,Processing of dairy products,Food and catering,0.007495964742726555
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_SUGR,Sugar refining,Food and catering,0.0027614560572027293
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_OFOD,Processing of Food products nec,Food and catering,0.003673056528221167
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_BEVR,Manufacture of beverages,Food and catering,4.8005204509241504e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_FSHP,Manufacture of fish products,Food and catering,4.5829593415771984e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_TOBC,Manufacture of tobacco products (16),Food and catering,4.6842787396692654e-08
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_TEXT,Manufacture of textiles (17),Textile,0.008826203387459123
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_GARM,Manufacture of wearing apparel; dressing and dyeing of fur (18),Textile,0.0027603913173603455
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_LETH,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",Textile,7.17669881580788e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_PULP,Pulp,Paper Products,0.002956504333458675
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_PAPE,Paper,Paper Products,0.024610409504787444
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_MDIA,"Publishing, printing and reproduction of recorded media (22)",Paper Products,0.005699100430685714
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_PLAS,"Plastics, basic",Chemical,0.0012047215117796319
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_NFER,N-fertiliser,Chemical,0.0008525902835909456
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_CHEM,Chemicals nec,Chemical,0.07467738100372011
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_RUBP,Manufacture of rubber and plastic products (25),Chemical,0.016194433488784073
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_GLAS,Manufacture of glass and glass products,Non-metallic mineral products,0.004980550889722788
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_CRMC,Manufacture of ceramic goods,Non-metallic mineral products,0.003614974757565165
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_BRIK,"Manufacture of bricks, tiles and construction products, in baked clay",Non-metallic mineral products,6.576348309449067e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_CMNT,"Manufacture of cement, lime and plaster",Non-metallic mineral products,0.05903007359035535
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_ONMM,Manufacture of other non-metallic mineral products n.e.c.,Non-metallic mineral products,0.0019399831024772014
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_STEL,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,Metal Products,0.08535299853737223
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_PREM,Precious metals production,Metal Products,4.471222917345049e-06
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_ALUM,Aluminium production,Metal Products,0.0006344330013495924
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_LZTP,"Lead, zinc and tin production",Metal Products,4.307809939803827e-05
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_COPP,Copper production,Metal Products,7.989202684449355e-12
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_ONFM,Other non-ferrous metal production,Metal Products,4.673555169681962e-14
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_FABM,"Manufacture of fabricated metal products, except machinery and equipment (28)",Metal Products,0.055577826639585166
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_MACH,Manufacture of machinery and equipment n.e.c. (29),General and special Machinery,0.003624823644208375
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_OFMA,Manufacture of office machinery and computers (30),General and special Machinery,0.0009861866968289795
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_ELMA,Manufacture of electrical machinery and apparatus n.e.c. (31),"Electrical, electronic and measuring equipment",0.006034125906337734
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_RATV,"Manufacture of radio, television and communication equipment and apparatus (32)","Electrical, electronic and measuring equipment",0.001124101903599235
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_MEIN,"Manufacture of medical, precision and optical instruments, watches and clocks (33)","Electrical, electronic and measuring equipment",0.0038159735696793786
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_MOTO,"Manufacture of motor vehicles, trailers and semi-trailers (34)",Transport Equipment,0.0018153018544462465
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_OTRE,Manufacture of other transport equipment (35),Transport Equipment,0.0018749896356513042
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_FURN,Manufacture of furniture; manufacturing n.e.c. (36),Furniture and timber,0.023029067578687154
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_POWG,Production of electricity by gas,Electricity,0.0035106586141365605
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,KOR,South Korea,Asia and Pacific,A_POWP,Production of electricity by petroleum and other oil derivatives,Electricity,0.08432538153584428
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,BRA,Brazil,America,A_PARI,Cultivation of paddy rice,Food and catering,0.6282312001993651
"ALL Danish final demand (163 products x 49 regions, 7 FD categories)",DNK,EXIOBASE v3.10.2 IOT_2022_ixi (screened),2022,blue_water_consumption,Mm3,BRA,Brazil,America,A_WHEA,Cultivation of wheat,Food and catering,0.0023281711143471892
